store_code,district,address,latitude,longitude,geocode_status,note
503.0,Sai Kung,"Shop 310, Choi Ming Shopping Centre, Tseung Kwan O, N.T.",22.383,114.27,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
208.0,Sai Kung,"Shop 205 & 208, Level 2, MCP Discovery, Tseung Kwan O, N.T.",22.383,114.27,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
929.0,Sai Kung,"Shop Nos. 1116 - 1118, Level One, MCP Central, Tseung Kwan O, N.T.",22.383,114.27,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
897.0,Sai Kung,"Shop 117, Level 1, Park Central, 9 Tong Tak Street, Tseung Kwan O, Sai Kung, N.T.",22.383,114.27,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
456.0,Sai Kung,"Shop Unit(s) F66-67, 1/F, PopCorn, 9 Tong Yin Street, Tseung Kwan O, New Territories",22.383,114.27,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
478.0,Sai Kung,"Shop 116 & 117, G/F, Po Kan Hse, Po Lam Est, 18 Po Lam Rd North, Tseung Kwan O, N.T.",22.383,114.27,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
149.0,Sai Kung,"Shop Nos. 26-27, G/F, Sai Kung Town Centre, 22-40 Fuk Man Road, Sai Kung, N.T.",22.383,114.27,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
321.0,Sai Kung,"Shop 101, 5/F., Tsui Lam Square, Tsui Lam Estate, Tseung Kwan O, N.T.",22.383,114.27,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
425.0,Kwun Tong,"Shop 9, G/F, Yau Lai Shopping Centre, Yau Tong, Kln",22.313,114.226,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
472.0,Kwun Tong,"Shop 140, 1/F, Lei Yue Mun Plaza, Yau Tong, Kln",22.313,114.226,SUCCESS_DISTRICT_CENTER,District center approximation - not exact location
928.0,Island,"Minor Portion of Shops G11 & G13, G/F Discovery Bay North Plaza, Lantau Island, HK.",,,DISTRICT_NOT_FOUND: Island,District center approximation - not exact location
,,,,,DISTRICT_NOT_FOUND: nan,District center approximation - not exact location
